 

stn    time           gre000z0  prestas0  ure200s0
THU    202405060830         47     943.5      99.2
THU    202405060840         35     943.7      99.3
THU    202405060850         29     943.8      99.3
THU    202405060900         32     943.9      99.3
THU    202405060910         46     943.9      99.3
THU    202405060920         88     943.9      99.2
THU    202405060930         76     943.9      99.2
THU    202405060940        104     943.9      99.2
THU    202405060950        126     944.0      99.2
THU    202405061000        112     944.2      99.2
THU    202405061010         72     944.4      99.2
THU    202405061020         79     944.5      99.2
THU    202405061030         99     944.6      99.3
THU    202405061040        131     944.7      99.3
THU    202405061050        215     944.8      99.3
THU    202405061100        197     944.8      99.2
THU    202405061110        208     944.8      98.9
THU    202405061120        202     945.0      96.6
THU    202405061130        154     945.1      97.9
THU    202405061140        166     945.1      98.9
THU    202405061150        139     945.2      99.2
THU    202405061200        179     945.2      99.2
THU    202405061210        177     945.4      99.2
THU    202405061220        189     945.4      97.4
THU    202405061230        166     945.4      96.6
THU    202405061240        126     945.5      96.7
THU    202405061250        161     945.5      98.0
THU    202405061300        160     945.5      97.6
THU    202405061310        191     945.6      98.6
THU    202405061320        205     945.6      96.0
THU    202405061330        226     945.6      93.9
THU    202405061340        255     945.6      92.2
THU    202405061350        264     945.7      92.4
THU    202405061400        179     945.8      91.0
THU    202405061410        171     945.9      90.0
THU    202405061420        187     945.9      89.5
THU    202405061430        170     946.0      87.9
THU    202405061440        136     946.0      86.6
THU    202405061450        126     946.1      87.9
THU    202405061500        117     946.1      86.7
THU    202405061510        148     946.2      92.2
THU    202405061520        184     946.2      95.8
THU    202405061530        238     946.3      92.2
THU    202405061540        203     946.3      84.1
THU    202405061550        158     946.4      84.9
THU    202405061600        180     946.4      86.4
THU    202405061610         88     946.6      87.8
THU    202405061620         44     946.6      89.4
THU    202405061630         62     946.6      89.9
THU    202405061640         60     946.6      89.3
THU    202405061650         53     946.6      89.1
THU    202405061700         37     946.6      92.3
THU    202405061710         45     946.7      93.8
THU    202405061720         47     946.8      96.3
THU    202405061730         45     946.8      98.5
THU    202405061740         46     946.8      98.6
THU    202405061750         27     946.9      96.5
THU    202405061800         16     947.0      98.2
THU    202405061810         14     947.0      96.7
THU    202405061820         10     947.0      93.8
THU    202405061830          3     947.0      94.8
THU    202405061840          0     947.0      96.7
THU    202405061850          0     947.0      95.7
THU    202405061900          0     947.0      94.8
THU    202405061910          0     947.1      96.9
THU    202405061920          0     947.2      98.0
THU    202405061930          0     947.3      98.7
THU    202405061940          0     947.4      99.2
THU    202405061950          0     947.4      99.2
THU    202405062000          0     947.4      99.2
THU    202405062010          0     947.5      99.3
THU    202405062020          0     947.6      99.3
THU    202405062030          0     947.6      99.2
THU    202405062040          0     947.7      99.2
THU    202405062050          0     947.8      99.2
THU    202405062100          0     947.8      99.0
THU    202405062110          0     947.9      98.9
THU    202405062120          0     947.8      96.1
THU    202405062130          0     947.8      95.4
THU    202405062140          0     947.9      95.2
THU    202405062150          0     948.0      95.8
THU    202405062200          0     948.1      94.9
THU    202405062210          0     948.1      94.6
THU    202405062220          0     948.1      98.3
THU    202405062230          0     948.1      99.3
THU    202405062240          0     948.1      99.3
THU    202405062250          0     948.1      99.3
THU    202405062300          0     948.0      99.3
THU    202405062310          0     948.1      99.3
THU    202405062320          0     948.1      99.3
THU    202405062330          0     948.1      99.3
THU    202405062340          0     948.1      99.3
THU    202405062350          0     948.1      99.3
THU    202405070000          0     948.1      99.3
THU    202405070010          0     948.1      99.3
THU    202405070020          0     948.1      99.3
THU    202405070030          0     948.2      99.3
THU    202405070040          0     948.3      99.3
THU    202405070050          0     948.4      99.3
THU    202405070100          0     948.5      99.3
THU    202405070110          0     948.5      99.3
THU    202405070120          0     948.6      99.3
THU    202405070130          0     948.6      99.3
THU    202405070140          0     948.7      99.3
THU    202405070150          0     948.8      99.3
THU    202405070200          0     948.8      99.3
THU    202405070210          0     948.8      99.3
THU    202405070220          0     948.8      99.2
THU    202405070230          0     948.8      99.3
THU    202405070240          0     948.7      99.3
THU    202405070250          0     948.7      99.3
