hour,Log_NR,T_mean,H_mean,UHI_mean,HI_mean
0,Log_434,16.263836950245118,74.14421809293641,0.8806849805991052,15.881807598039215
0,Log_435,15.304959569120605,84.69580488260267,0.685310131672643,15.102541407867495
0,Log_436,15.842262389440876,72.33491742355729,1.4136090341886862,15.370759259259259
0,Log_437,15.27751025312132,73.41555504832655,1.0488166840449968,14.77780847145488
0,Log_438,15.85838555258648,73.88348105169591,1.3328327629808683,15.428672690763053
1,Log_401,13.985503586555431,80.414074460372,0,13.55838123752495
1,Log_402,13.900735029204073,82.06635418975199,-0.1058516216974763,13.511791666666667
1,Log_403,16.64629837707201,76.58543799943433,0.9408391151925142,16.365853535353533
1,Log_404,14.759220687842799,74.6336215593025,1.1642227482659075,14.239443333333334
1,Log_405,14.519375421447714,80.47634385107315,0.5322085286967836,14.133313609467455
1,Log_406,15.71453893381823,72.96097622468788,1.7362885585218724,15.246558531746032
1,Log_407,15.342618289209328,74.40468367956781,1.3225050196973134,14.875301587301587
1,Log_408,15.257509086566959,75.3125046179609,1.3011177233539328,14.805349112426036
1,Log_409,15.85473285852158,83.70110462695497,1.4207698835887332,15.681222627737226
1,Log_410,14.645800748963659,77.4494158125853,0.6769219628949926,14.188290674603175
1,Log_411,15.382339301827288,73.79497838234192,1.6442429857611394,14.903064245810056
1,Log_412,17.195566952974104,68.5022072459607,2.8166304264896618,16.760838815789473
1,Log_413,15.645416748115835,73.81198936262584,1.6808646002417993,15.192949704142013
1,Log_414,16.51925668352738,73.1643340236946,2.135905538177225,16.137185430463575
1,Log_416,15.987337066521272,75.38370892392261,1.9088265984845845,15.61017581300813
1,Log_417,14.112244107014442,76.75968846434178,1.0948457107268217,13.58336170212766
1,Log_418,15.673655616591644,76.51354938322065,1.6890408166652886,15.294382936507937
1,Log_420,15.640208436649628,74.53906170525927,1.4649589118046127,15.206201041666667
1,Log_421,15.11828909646576,77.89039184235233,1.1511774269421025,14.719145956607495
1,Log_422,15.66736100514568,75.47120851150663,1.6617429671061477,15.260208333333333
1,Log_423,15.245918741469783,75.80799124664998,1.2547808154874782,14.805382936507936
1,Log_424,14.183146675228674,81.48543107796513,0.2169149151152185,13.784678571428572
1,Log_425,14.843541332100207,78.87079221616203,0.7950236514839399,14.44292174796748
1,Log_426,14.39318769714632,72.28244664161402,0.2616627478724066,13.77526008492569
1,Log_427,15.693214980544747,72.81373536768793,1.6949442930102117,15.219110119047619
1,Log_428,15.646305147526318,73.12784479779552,1.6892361610798392,15.17577156862745
1,Log_429,15.253576803517822,75.72398769406534,1.2866422491859186,14.811592702169625
1,Log_430,14.493924740110433,80.789539753492,0.5373594400490493,14.111067647058823
1,Log_431,15.19981980578656,75.21323226653394,1.3069020536653166,14.73942261904762
1,Log_432,14.808213364768175,75.641859767077,0.8066448016813809,14.319700617283951
1,Log_433,14.593542837584666,76.01118147215652,0.621981412927559,14.09323611111111
1,Log_434,15.917844306354091,74.58113648018396,1.0110748220269845,15.512717661691543
1,Log_435,14.9078487834129,85.44598426209433,0.7547530493651751,14.68529140461216
1,Log_436,15.403324314860136,73.17069097034589,1.4456597981270998,14.909665680473372
1,Log_437,14.817287029731935,74.33973594219985,1.0795297327828512,14.295680633147114
1,Log_438,15.420408073387211,74.80869986000158,1.3695704288892911,14.971329268292683
2,Log_401,13.60242954578758,81.22640209151302,0,13.163343537414965
2,Log_402,13.497645814952406,82.9086165765152,-0.10478373083517298,13.095493433484505
2,Log_403,16.067513130986736,77.53953582653783,0.9565637899874435,15.754593137254902
2,Log_404,14.222357348787883,75.64974361398846,1.0908342712034391,13.681442949907236
2,Log_405,14.05795528620407,81.6534688852207,0.47433238799255045,13.667979430825584
2,Log_406,15.218230391135311,74.40849799707932,1.6327545250139093,14.740962994270687
2,Log_407,14.896874606705232,75.72067665555878,1.2437465307662903,14.426371428571429
2,Log_408,14.761940708026167,76.72130498407236,1.2090242377278884,14.299910238559361
2,Log_409,15.424726310393496,85.43819498332799,1.3521389859106796,15.25334173328699
2,Log_410,14.32258609757252,78.35768647075345,0.7375305540360474,13.85639461820231
2,Log_411,14.920453273375376,75.11460568796343,1.5686668572054243,14.429207936507936
2,Log_412,16.724572612173088,69.7273875142919,2.74006391600125,16.27310929557008
2,Log_413,15.261149473742785,74.79768132064414,1.6956025544947493,14.79539835700362
2,Log_414,15.968111160378601,74.48875292304626,2.0422038417793495,15.565378968253968
2,Log_416,15.544950603100231,76.79431455714696,1.8754659100056132,15.160138602027157
2,Log_417,13.778249346486394,77.3897705794879,1.1703876888519171,13.232096166835529
2,Log_418,15.287460224474774,77.89004346489574,1.684762468601734,14.904984690523152
2,Log_420,15.179537049467598,75.7649729217862,1.4080351079882578,14.731105109126984
2,Log_421,14.654121069070092,79.08884865438515,1.0868118854285598,14.240084563260002
2,Log_422,15.330470892670482,76.29820252538143,1.728041346882901,14.91103410808768
2,Log_423,14.78850228764363,77.12532941509485,1.1803937457984137,14.336779468394854
2,Log_424,13.795923975158795,82.38931949190854,0.21272821857194715,13.396827697943083
2,Log_425,14.469621905127532,79.91049468464453,0.8059901471105828,14.058746612466125
2,Log_426,14.03106647525286,73.08170517546196,0.35266110909850895,13.397893309222423
2,Log_427,15.228960213884076,74.07610946996894,1.6146133128497238,14.741474603174604
2,Log_428,15.16801133057175,74.56678354564531,1.5815916493029878,14.687484173669468
2,Log_429,14.783544988970581,77.07504957661475,1.1998024535504508,14.329889962651727
2,Log_430,13.943541828163285,82.0526459059118,0.45865627841861883,13.539788152610441
2,Log_431,14.847398321538048,76.42676341596434,1.2444695654762317,14.384581836327346
2,Log_432,14.40651124725911,76.5059878163084,0.8067167776847546,13.899884251290878
2,Log_433,14.240277628145275,76.7927328934833,0.6389918731230615,13.724860874905518
2,Log_434,15.582026586529002,75.43995709837887,1.051718800837858,15.165340016708438
2,Log_435,14.526296799835867,86.51988270334324,0.7547948583565287,14.29338621031746
2,Log_436,14.982222074350101,74.32977935967246,1.4134254879848835,14.476667226890756
2,Log_437,14.41535115747941,75.43852413064953,1.0658876256052383,13.882053042328042
2,Log_438,14.976379180236036,75.98418164898874,1.3287888429413532,14.513510327022376
3,Log_401,13.25654868764705,81.88035207303061,0,12.797941919191919
3,Log_402,13.136489012733577,83.56488906974573,-0.12005967491347436,12.71626866883117
3,Log_403,15.697328949970526,78.25636940801448,1.0130390619573224,15.36592039800995
3,Log_404,13.88646318256537,76.39062586745904,1.0609914376079401,13.331046635182998
3,Log_405,13.648529095568396,82.39420710681465,0.43567110893015,13.234557397504457
3,Log_406,14.79699634758881,75.32996206626856,1.5675399826314067,14.303402097902097
3,Log_407,14.47799450157107,76.5661004052833,1.1717370596191867,13.989107064622125
3,Log_408,14.359963209749182,77.8022606289613,1.152413593861866,13.891377281587808
3,Log_409,15.080212131793195,86.24275612868185,1.3568251678866403,14.895752046007521
3,Log_410,14.037947980471172,78.73890841146103,0.8056450240946124,13.553420944741532
3,Log_411,14.557245803704756,75.9675845167424,1.5469186986982821,14.05281590909091
3,Log_412,16.322136737020006,70.59726804883019,2.736313534931519,15.85408658008658
3,Log_413,14.920072939774144,75.58917920104189,1.7025391436297823,14.441405901116427
3,Log_414,15.60079217841462,75.45118940370403,2.0106427428904876,15.18719646799117
3,Log_416,15.16939236725229,77.69244217072408,1.8374095629654577,14.770573461891644
3,Log_417,13.571753962508803,77.62931321381406,1.2572142805949171,13.011255023923445
3,Log_418,14.932546861313035,78.78540283477811,1.697677618290173,14.538423351158645
3,Log_420,14.822675000462395,76.4557534785079,1.3996953650431991,14.36424071969697
3,Log_421,14.292431904383935,79.90210384947427,1.0728663090044415,13.869717969165338
3,Log_422,14.964482675808208,77.18743037589599,1.7079339881611568,14.532113997113997
3,Log_423,14.393817991556402,77.89553015037208,1.1563728476494557,13.922473975044563
3,Log_424,13.432214372393846,82.96977360480248,0.21373205523611802,13.017874242424242
3,Log_425,14.187360491754108,80.454051706468,0.8444800254254624,13.762364287042201
3,Log_426,13.849771035197477,73.14663562409399,0.5104214245267382,13.202117708333333
3,Log_427,14.878218658035374,74.9271722310043,1.611768390415251,14.378101846871077
3,Log_428,14.743940795909076,75.34284912190458,1.5323759067750828,14.243855796335447
3,Log_429,14.406348946276385,77.74215661464741,1.187796606871338,13.940373825979089
3,Log_430,13.616496128912154,82.76998594198724,0.43067677320058373,13.20870955165692
3,Log_431,14.476003908958115,76.91546750166924,1.2793288101089109,13.998878698224852
3,Log_432,14.042063660984756,77.23340733527199,0.7817615209643759,13.524128970427164
3,Log_433,13.879926321499976,77.32318854874326,0.6505400046470659,13.344007843137256
3,Log_434,15.277140419440904,75.97977837978794,1.1103590173972413,14.844144278606965
3,Log_435,14.170812709811551,87.37678473479357,0.7478330743923558,13.925155303030303
3,Log_436,14.62850676666902,75.15663804172078,1.4039551018693845,14.109363547237077
3,Log_437,14.064750696096542,76.18643116203103,1.0504633145755256,13.516170622895624
3,Log_438,14.658461138150686,76.79772737256248,1.3392882533275072,14.185199632690543
4,Log_401,13.021135024436255,81.95357781175694,0,12.54570019723866
4,Log_402,12.905938645037981,83.6072895462608,-0.1151963793982738,12.467087771203156
4,Log_403,15.629557440680552,78.85893352152793,0.973919689065639,15.307140625
4,Log_404,13.564419549818698,76.77789657060175,0.9926908861253104,13.00464254385965
4,Log_405,13.324881716553705,82.80812575635149,0.3490093448718025,12.896010721247563
4,Log_406,14.45193876581283,75.82555160397455,1.4730400245348219,13.941005847953216
4,Log_407,14.160568958976835,76.99646110997658,1.0888004173881947,13.658330339321358
4,Log_408,14.003475900208363,78.44426535054646,1.0330288225467548,13.526808139534884
4,Log_409,14.7437571618809,86.85310975364789,1.2312850509664326,14.544124396135265
4,Log_410,13.79359573943123,79.07151030556564,0.8011544789367562,13.293114035087719
4,Log_411,14.242413097692445,76.56733833761808,1.461296897979293,13.722930018416207
4,Log_412,15.988781829622356,71.17928222709527,2.6392509349707787,15.50184193548387
4,Log_413,14.623818904390399,76.21991414730161,1.6444698686234331,14.131907945736435
4,Log_414,15.28640771466505,75.97234352807786,1.8999466271077368,14.854282560706402
4,Log_416,14.841205288078383,78.39092641260089,1.7645628485254996,14.427767068273093
4,Log_417,13.287026083557869,78.01702552138337,1.1973178253484478,12.708528070175438
4,Log_418,14.646646339150948,79.56521049344792,1.6487221171095319,14.24422709551657
4,Log_420,14.507458166847648,76.89054738782019,1.2845378923579969,14.036448637316562
4,Log_421,13.950731471969236,80.36314354037697,0.9689896495977803,13.51877034883721
4,Log_422,14.699427214841762,77.52157364607406,1.6782921904055064,14.248931952662723
4,Log_423,14.1212812640776,78.0971875510772,1.1174004164479012,13.633827485380117
4,Log_424,13.185164698535417,83.08765010467897,0.20688175115785726,12.750083820662768
4,Log_425,13.944265252351926,80.73638775889435,0.807340611481119,13.502361963190184
4,Log_426,13.720254281166389,73.85556198684203,0.5272468909742885,13.080016025641026
4,Log_427,14.567482089349053,75.52666270979284,1.5033610829983552,14.051904901960784
4,Log_428,14.411058125931879,76.06578434921158,1.4234140436272589,13.902294573643411
4,Log_429,14.049978952308459,78.28679671729941,1.0708940327141991,13.56841957364341
4,Log_430,13.306478415876953,82.99210685691946,0.3581393106312997,12.87909011627907
4,Log_431,14.191923469761477,77.50108111388423,1.1851411995350638,13.706948103792415
4,Log_432,13.750105827486674,77.6403400760453,0.7411473830777446,13.217828402366864
4,Log_433,13.592381409724185,77.76079482300283,0.605688065325568,13.050307843137254
4,Log_434,14.938046173875058,76.30293468764633,1.087491416800183,14.47960294117647
4,Log_435,13.848865469607457,88.07691131491225,0.66097964026303,13.6000082815735
4,Log_436,14.272800562947852,75.9266989530318,1.2878408694693002,13.738117933723197
4,Log_437,13.751877379567889,76.80587225753857,0.9760449533192812,13.194731123388582
4,Log_438,14.330000861001034,77.48525769362642,1.2521206957805722,13.844425702811245
5,Log_401,12.749399834377915,82.46872367009874,0,12.259396449704141
5,Log_402,12.632359374343986,84.10059987970352,-0.11704046003392815,12.172920118343196
5,Log_403,15.331889146124313,79.3964229267221,0.9657813307117833,14.993562841530055
5,Log_404,13.180828556685215,77.55335448266584,0.8905991709264771,12.60780752688172
5,Log_405,13.02452079939323,83.58455106311999,0.28840552099703093,12.589174509803922
5,Log_406,14.100212733966092,76.61410803655205,1.3915636569826053,13.574997076023392
5,Log_407,13.802070917294122,77.83451777302952,1.0225906295510876,13.293516966067864
5,Log_408,13.648803445759205,79.23593338490646,0.9510270796474294,13.163262596899225
5,Log_409,14.40437223499336,87.6090595282456,1.164246478126786,14.201765700483092
5,Log_410,13.541035205656963,79.48597028863199,0.82373166152239,13.026082846003899
5,Log_411,13.90128522835351,77.21386421943429,1.4089947946269583,13.36965009208103
5,Log_412,15.630614356114396,71.75262110618064,2.6111013741478377,15.122854838709678
5,Log_413,14.355323809160499,76.61588613516773,1.6507664724075806,13.847014534883721
5,Log_414,15.019721168868571,76.50803805063933,1.8574867497389815,14.578085585585585
5,Log_416,14.569512466590249,79.00154179700415,1.752380360609069,14.15166767068273
5,Log_417,13.060550342056407,78.16093315611452,1.197311735124796,12.463045614035087
5,Log_418,14.37154104669454,80.13687074939199,1.6501178511143828,13.956781676413256
5,Log_420,14.203815460110535,77.57597202966211,1.2424886978757403,13.73001380042463
5,Log_421,13.621428435187305,81.14492758766102,0.9140743635039107,13.181891472868218
5,Log_422,14.448170076094966,77.96498046950536,1.6987702417170523,13.984357001972386
5,Log_423,13.77014551544634,78.8893237561406,1.0390705073654878,13.280615009746588
5,Log_424,12.87923844987969,83.71195101169843,0.1752167601244138,12.432377192982456
5,Log_425,13.658593310089069,81.40913236858245,0.792217758412238,13.208583844580778
5,Log_426,13.443768120088503,73.85723357111976,0.5408785065985551,12.7813
5,Log_427,14.232657685212397,76.29293082170435,1.4383190042538354,13.712497041420118
5,Log_428,14.041839883179767,76.9293921290653,1.3274478503363831,13.523212209302326
5,Log_429,13.728570629714254,79.09801318908947,0.9957722442630317,13.247239766081872
5,Log_430,12.987607212847442,83.78432595799069,0.28029525147715817,12.553423001949318
5,Log_431,13.896977122279436,78.09727637880567,1.1567399851472455,13.407043912175649
5,Log_432,13.45565651332568,78.33772551791206,0.7332501777554222,12.916104790419162
5,Log_433,13.29001726827517,78.2631889035679,0.5728387303470496,12.732344054580897
5,Log_434,14.751442118856477,76.81677776553289,1.1011247025121669,14.28792098765432
5,Log_435,13.527262232925652,88.8133437382171,0.6138522064213947,13.27284265010352
5,Log_436,13.92068257055327,76.67171047240355,1.2080496532184122,13.375980506822613
5,Log_437,13.40951073337304,77.42885695313302,0.9069403193168533,12.842190607734807
5,Log_438,13.989333392163298,78.1164007521656,1.1862614856892724,13.494815261044177
6,Log_401,12.510909974930962,82.78303610218369,0,12.009426035502958
6,Log_402,12.40324121037451,84.37320102677867,-0.1076687645564522,11.93507889546351
6,Log_403,14.955291795440722,80.188636114436,0.9155703934951545,14.600147540983606
6,Log_404,12.940070823082756,78.01159517242273,0.8737182421606775,12.356567328918322
6,Log_405,12.767685168978707,84.05347688781777,0.2688233729089759,12.319215686274509
6,Log_406,13.80682245592619,77.16526175097127,1.3361459066469894,13.282325536062379
6,Log_407,13.525924365808393,78.35984534766824,0.9755784749147072,13.004306224899599
6,Log_408,13.351492604401578,79.83954284591404,0.8920125491159172,12.85203488372093
6,Log_409,14.133342566147308,88.32489931441289,1.1303888525976629,13.92921497584541
6,Log_410,13.296524698273663,79.88453341227572,0.8157904617268669,12.775721247563354
6,Log_411,13.591181121358261,77.82377231263122,1.3371587355116414,13.04573020257827
6,Log_412,15.318629789056327,72.40542113669869,2.5555059370577795,14.796748387096773
6,Log_413,14.119598644594328,76.99221276787503,1.6528829484668919,13.597296296296296
6,Log_414,14.71757462057499,76.83032245546968,1.8797532232157428,14.258664459161148
6,Log_416,14.226433023490417,79.55271814194765,1.6912195888849586,13.794191468253969
6,Log_417,12.828744717902179,78.46378625858152,1.2097896664297503,12.216091228070175
6,Log_418,14.146840634476115,80.70381041712481,1.6355537617928237,13.72414705882353
6,Log_420,13.857317917298312,78.03014877072467,1.1818878174401775,13.363188405797102
6,Log_421,13.339320872981654,81.66751618905337,0.868111262647946,12.885276162790698
6,Log_422,14.17118060587346,78.29045416507343,1.6602706309424975,13.692092702169626
6,Log_423,13.506547101968192,79.364375887414,1.0130031997296114,13.009953216374269
6,Log_424,12.64901992759847,84.01094604299801,0.18169586271334592,12.187859649122807
6,Log_425,13.397183680710116,81.74181376098537,0.7818826574975236,12.941952965235174
6,Log_426,13.18996258964273,74.39340490748172,0.5409112835544663,12.523329113924051
6,Log_427,13.918099951352573,76.81815283739728,1.4196443460070018,13.382842105263158
6,Log_428,13.776235478832122,77.40202718931643,1.2953757216245774,13.252118908382066
6,Log_429,13.460373837113064,79.63908271267336,0.9629790396116081,12.966904483430799
6,Log_430,12.744358041100508,84.18388639603666,0.274085235766017,12.29656627680312
6,Log_431,13.587163718708409,78.5090576221842,1.1198724917982756,13.077380952380953
6,Log_432,13.209609686935734,78.71439989203637,0.7039829226113272,12.665861111111111
6,Log_433,13.049321609318175,78.74626995453708,0.5589533370633165,12.48763431372549
6,Log_434,14.48741524505344,77.26694614969708,1.0870658759363268,14.009271144278607
6,Log_435,13.220430116444028,89.5769211479776,0.5450000165858933,12.95891304347826
6,Log_436,13.631430000873006,77.30048776816876,1.1613823650550943,13.078635477582846
6,Log_437,13.12024748559842,78.0039703314594,0.8732043750354579,12.540696132596684
6,Log_438,13.743060227667689,78.7988209708283,1.1530633642444126,13.247262626262627
7,Log_401,12.66562893279093,82.4163010671233,0,12.173082840236686
7,Log_402,12.623657104496761,84.01629378372428,-0.04197182829416943,12.170262327416173
7,Log_403,14.775039184900528,80.75021650410454,0.6047857557476765,14.416590643274853
7,Log_404,12.948841055392101,77.76529944314676,0.7030759221111705,12.360224061810154
7,Log_405,12.840274393117284,83.88252105221427,0.18562472226398144,12.39641568627451
7,Log_406,13.783398932167664,77.04025128018706,1.1509135809533497,13.253609803921568
7,Log_407,13.496672420589507,78.13703494800427,0.8140081704295687,12.968765873015872
7,Log_408,13.29770100360598,79.8516872234672,0.6830764355105428,12.793585271317829
7,Log_409,13.973265705274573,88.64632471346026,0.9069498997304055,13.765537439613526
7,Log_410,13.191246333410223,80.14912351345374,0.5566782373391878,12.661497076023393
7,Log_411,13.471514490239777,78.0247366870303,1.055274189123688,12.924463167587477
7,Log_412,15.13226639134797,72.85545337753527,2.1574554549491602,14.603421505376344
7,Log_413,13.969864770264717,77.34715605889507,1.3283948144757254,13.442013645224172
7,Log_414,14.625721248121065,76.88032693792924,1.6810053788052188,14.150992324561404
7,Log_416,14.112698917416559,79.76913560534382,1.3958107316825055,13.681447105788424
7,Log_417,12.624412561119744,78.97513080595745,1.0522852393056343,12.004426315789473
7,Log_418,14.075009312491305,80.69650590838303,1.4101374530886652,13.645158823529412
7,Log_420,13.844547354870947,77.989928325783,0.9762162392141186,13.34903249475891
7,Log_421,13.232122695547618,81.71811843987739,0.60309086988313,12.769358527131782
7,Log_422,14.065216743571234,78.44133827791856,1.3995878107803035,13.589289940828403
7,Log_423,13.487694833025909,79.10132308435696,0.8241129865863565,12.983117647058824
7,Log_424,12.664162017900928,83.85398481128928,0.009449909250955048,12.202772549019608
7,Log_425,13.358923984639251,81.55631901063231,0.6150953208147323,12.901758130081301
7,Log_426,13.092774732411804,74.53092181232111,0.35905385040087723,12.438758438818565
7,Log_427,13.987256308981047,76.52459689621864,1.2858310348468278,13.465779092702169
7,Log_428,13.718906822675379,77.29684530811691,1.0901612189400274,13.190401162790698
7,Log_429,13.449550232849683,79.5334800892204,0.7820571509058576,12.9527
7,Log_430,12.762813364856607,83.88463750568263,0.18970675561021838,12.310028599605523
7,Log_431,13.577553560004429,78.46919543076051,0.9478530924071331,13.06600998003992
7,Log_432,13.164892766838292,78.7994511761392,0.5137459126243742,12.620826262626263
7,Log_433,12.96559004543299,78.82580274423037,0.33762042971101097,12.402207843137255
7,Log_434,14.449934346050524,77.57098232152441,0.8027981379261806,13.987240601503759
7,Log_435,13.119549460792607,89.8759249202416,0.2872781774978078,12.856052795031056
7,Log_436,13.542440121352353,77.4616833095599,0.9189562723684244,12.999051656920077
7,Log_437,13.055431769199284,78.1816896373959,0.648950475745905,12.483357274401474
7,Log_438,13.663384898038137,78.94784265944715,0.9147559365687082,13.172115151515152
8,Log_401,13.706296107188761,79.96124426639243,0,13.25101775147929
8,Log_402,13.7048982664156,81.39518996955569,-0.001397840773159974,13.290015779092702
8,Log_403,14.903729164638708,80.48280531855839,-0.4081812473636534,14.551258620689655
8,Log_404,13.574323190433931,75.85270501299024,0.397098823724781,12.998378289473685
8,Log_405,13.567127429288645,81.8868167660747,-0.1260137129549248,13.145276470588236
8,Log_406,14.412646603172181,75.38379497929738,0.7033887438056183,13.903041666666667
8,Log_407,14.083968331171638,76.46389549659034,0.3681400074650422,13.571809523809524
8,Log_408,13.851764923018532,78.35676418609404,0.18345738436588294,13.364303118908381
8,Log_409,14.250906050497042,87.49924386755022,0.25553260205120587,14.041099033816424
8,Log_410,13.37341732527298,80.15380963173398,-0.3171916131359412,12.864548039215686
8,Log_411,13.716196032626206,77.33422800941001,0.25974767837894414,13.183345303867403
8,Log_412,15.316120558240844,72.36385511708308,1.0553739262996453,14.79285294117647
8,Log_413,14.151507772805955,76.71069608356233,0.46252281141007656,13.625229044834308
8,Log_414,14.75279927421576,76.10689360389341,0.8657703487284895,14.278769063180828
8,Log_416,14.569212456754615,78.3540247815095,0.8189317785258419,14.152441767068273
8,Log_417,12.560108700453354,79.11962838927639,0.4156549533595948,11.949847368421052
8,Log_418,14.598308941338036,79.00948864324856,0.8961981710542372,14.176762745098038
8,Log_420,14.392418014546934,76.34309990208794,0.5834234569314104,13.908748958333334
8,Log_421,13.965187588730464,79.91977569237812,0.2618007240962676,13.529254901960785
8,Log_422,14.375789944063797,77.41450184936636,0.6694938368750365,13.901339250493097
8,Log_423,14.00096894789044,77.70824862332206,0.29764370003291046,13.511188235294117
8,Log_424,13.48477658248773,81.83447738597995,-0.2051412971884124,13.053594117647059
8,Log_425,14.171071327081558,79.58008609184382,0.3600449145992349,13.738347826086956
8,Log_426,13.604961757276307,73.46150747780044,-0.14627317705390797,12.9701142557652
8,Log_427,14.678704604409857,74.50716682046792,0.9472344178798743,14.172972222222223
8,Log_428,14.399016023608949,75.24519958012407,0.7341001521663573,13.885116959064328
8,Log_429,14.277427306468478,77.11937117869961,0.5728674350652622,13.800580392156863
8,Log_430,13.620178141687706,81.8895027983745,-0.040947412203816834,13.20043507751938
8,Log_431,14.519356130557172,75.89585412426135,0.8007784340436773,14.035541164658634
8,Log_432,13.71755986104871,77.22706904173657,0.08695217050167317,13.190953703703704
8,Log_433,13.71310069308871,77.15747553694554,0.04264631706552029,13.180757843137254
8,Log_434,14.549016746776532,76.78879492782846,0.09470864431070325,14.080075
8,Log_435,13.61765341674932,88.73745774743665,-0.2073554567036312,13.377801242236025
8,Log_436,14.003676182436628,76.46579510286529,0.339284765702534,13.480301169590643
8,Log_437,13.749058781096405,76.63533161184588,0.2819619701233165,13.203436464088398
8,Log_438,14.197602522516691,77.462495944414,0.41891228605579706,13.719571717171718
9,Log_401,15.193055933645224,75.95909212732285,0,14.760034516765286
9,Log_402,15.278771909073685,77.1305399541838,0.08571597542846007,14.893170611439842
9,Log_403,15.998471420788945,78.65475124448032,-1.256890987673655,15.707608187134502
9,Log_404,14.693527690105327,72.85372704956103,0.02700295855480103,14.133719298245614
9,Log_405,14.749097434803748,78.41809400241615,-0.39843070590733315,14.345563352826511
9,Log_406,15.30051718152322,72.9175717870015,0.1147477297608838,14.801798816568047
9,Log_407,15.106326312344825,73.95416490866188,-0.1368227162100755,14.61759939759036
9,Log_408,15.017792195936426,74.9499430212246,-0.08818431784873655,14.544432562620424
9,Log_409,15.13021243949374,84.80945471479819,-0.4337835487324337,14.924103864734299
9,Log_410,13.857985928788239,79.30188890235273,-1.3283629778206956,13.371476470588235
9,Log_411,14.49651603230023,75.29348909057212,-0.45316665334888123,13.975465009208103
9,Log_412,15.890242101610319,70.93255737925479,0.075537315866911,15.38718064516129
9,Log_413,14.893121594326857,74.44764854159592,-0.2808058810136384,14.38187134502924
9,Log_414,15.530088716488711,74.10902629705032,0.10670042557947478,15.073607456140351
9,Log_416,15.502401941597673,75.2084473809785,0.28337524202248854,15.077334319526628
9,Log_417,12.875627728052105,78.54445930191314,-0.7585570319328496,12.269526315789474
9,Log_418,15.647242094436786,75.46255359140007,0.5190152769294276,15.237912790697674
9,Log_420,15.336928621156634,73.9246736794588,0.025969504208946885,14.868673958333334
9,Log_421,15.40423984195675,75.5038254013034,0.262923631605076,14.986571705426357
9,Log_422,14.957558211889426,75.98149986554304,-0.23549772175579883,14.494278106508876
9,Log_423,14.905813875446954,75.50108257794403,-0.3068626391326093,14.433330374753451
9,Log_424,14.81651780248793,78.11876265301161,-0.3002026334904832,14.40798934108527
9,Log_425,15.29575636366343,76.69278200192164,0.022235915023375515,14.88625
9,Log_426,14.72127218327404,70.52912844454366,-0.5624224752916609,14.092295267489712
9,Log_427,15.848656950251225,71.1235060191123,0.6497347010965688,15.351037475345167
9,Log_428,15.566400964170258,71.84599023628404,0.45663729079226384,15.064416184971098
9,Log_429,15.459788275865863,73.78017917750303,0.2757517438398471,14.995990253411307
9,Log_430,14.8872544186097,78.0637757215279,-0.19281186615858062,14.483216374269006
