hour,Log_NR,T_mean,H_mean,UHI_mean,HI_mean,T_mean_95,T_mean_5,UHI_mean_95,UHI_mean_5
11,Log_420,19.87672983957018,64.08640421149005,-0.10063656658738611,19.617916666666666,19.87672983957018,19.87672983957018,-0.10063656658738611,-0.10063656658738611
11,Log_421,19.84908564734189,66.1671916101917,-0.12828075881567857,19.643333333333334,19.84908564734189,19.84908564734189,-0.12828075881567857,-0.12828075881567857
11,Log_422,18.45643272816937,70.35302811419498,-1.5209336779881977,18.194822463768116,18.45643272816937,18.45643272816937,-1.5209336779881977,-1.5209336779881977
11,Log_423,19.20742788177133,66.61989665882707,-0.7699385243862392,18.92945652173913,19.20742788177133,19.20742788177133,-0.7699385243862392,-0.7699385243862392
11,Log_424,19.833916534808814,68.05604324992841,-0.1434498713487536,19.673159420289856,19.833916534808814,19.833916534808814,-0.1434498713487536,-0.1434498713487536
11,Log_425,19.342506852738275,69.17124243821478,-0.6348595534192923,19.1556884057971,19.342506852738275,19.342506852738275,-0.6348595534192923,-0.6348595534192923
11,Log_426,17.964980959394417,66.36113080685948,-2.0123854467631523,17.556697463768117,17.964980959394417,17.964980959394417,-2.0123854467631523,-2.0123854467631523
11,Log_427,20.37638851570629,61.80543890143888,0.39902210954872036,20.116034420289854,20.37638851570629,20.37638851570629,0.39902210954872036,0.39902210954872036
11,Log_428,20.150106205003855,62.33105968378442,0.1727397988462854,19.873115942028985,20.150106205003855,20.150106205003855,0.1727397988462854,0.1727397988462854
11,Log_429,20.184681158314564,63.88765061373334,0.20731475215699544,19.96213768115942,20.184681158314564,20.184681158314564,0.20731475215699544,0.20731475215699544
11,Log_430,19.70241154743068,68.00876032333646,-0.27495485872688913,19.531092391304348,19.70241154743068,19.70241154743068,-0.27495485872688913,-0.27495485872688913
11,Log_431,20.268794517707313,62.908931725937904,0.28782183331279243,20.035721611721613,20.268794517707313,20.268794517707313,0.28782183331279243,0.28782183331279243
